Time[y] reactor-In[t] Reactor-Out[t] Inv[t] 92234[t] 92235[t] 92236[t] 92238[t] 94238[t] 94239[t] 94240[t] 94241[t] 94242[t] 95241[t] 95242[t] 95243[t] 96242[t] 96243[t] 96244[t] 96245[t] 93237[t] 
38.8333 1066 984 984 0.0023508 4.70003 3.72361 810.187 0.208071 4.94439 2.26067 1.46232 0.76069 0.0366665 0.000743315 0.17506 0.0191923 0.000500433 0.0717124 0.00458971 0.474606 
38.9167 1066 984 984 0.0023508 4.70003 3.72361 810.187 0.208071 4.94439 2.26067 1.46232 0.76069 0.0366665 0.000743315 0.17506 0.0191923 0.000500433 0.0717124 0.00458971 0.474606 
39 1148 1066 1066 0.0025467 5.0917 4.03391 877.702 0.22541 5.35643 2.44906 1.58418 0.82408 0.0397221 0.000805258 0.189648 0.0207917 0.000542135 0.0776884 0.00497218 0.514156 
39.0833 1148 1066 1066 0.0025467 5.0917 4.03391 877.702 0.22541 5.35643 2.44906 1.58418 0.82408 0.0397221 0.000805258 0.189648 0.0207917 0.000542135 0.0776884 0.00497218 0.514156 
39.1667 1148 1066 1066 0.0025467 5.0917 4.03391 877.702 0.22541 5.35643 2.44906 1.58418 0.82408 0.0397221 0.000805258 0.189648 0.0207917 0.000542135 0.0776884 0.00497218 0.514156 
39.25 1148 1066 1066 0.0025467 5.0917 4.03391 877.702 0.22541 5.35643 2.44906 1.58418 0.82408 0.0397221 0.000805258 0.189648 0.0207917 0.000542135 0.0776884 0.00497218 0.514156 
39.3333 1148 1066 1066 0.0025467 5.0917 4.03391 877.702 0.22541 5.35643 2.44906 1.58418 0.82408 0.0397221 0.000805258 0.189648 0.0207917 0.000542135 0.0776884 0.00497218 0.514156 
39.4167 1148 1066 1066 0.0025467 5.0917 4.03391 877.702 0.22541 5.35643 2.44906 1.58418 0.82408 0.0397221 0.000805258 0.189648 0.0207917 0.000542135 0.0776884 0.00497218 0.514156 
39.5 1148 1066 1066 0.0025467 5.0917 4.03391 877.702 0.22541 5.35643 2.44906 1.58418 0.82408 0.0397221 0.000805258 0.189648 0.0207917 0.000542135 0.0776884 0.00497218 0.514156 
39.5833 1148 1066 1066 0.0025467 5.0917 4.03391 877.702 0.22541 5.35643 2.44906 1.58418 0.82408 0.0397221 0.000805258 0.189648 0.0207917 0.000542135 0.0776884 0.00497218 0.514156 
39.6667 1148 1066 1066 0.0025467 5.0917 4.03391 877.702 0.22541 5.35643 2.44906 1.58418 0.82408 0.0397221 0.000805258 0.189648 0.0207917 0.000542135 0.0776884 0.00497218 0.514156 
39.75 1148 1066 1066 0.0025467 5.0917 4.03391 877.702 0.22541 5.35643 2.44906 1.58418 0.82408 0.0397221 0.000805258 0.189648 0.0207917 0.000542135 0.0776884 0.00497218 0.514156 
39.8333 1148 1066 1066 0.0025467 5.0917 4.03391 877.702 0.22541 5.35643 2.44906 1.58418 0.82408 0.0397221 0.000805258 0.189648 0.0207917 0.000542135 0.0776884 0.00497218 0.514156 
39.9167 1148 1066 1066 0.0025467 5.0917 4.03391 877.702 0.22541 5.35643 2.44906 1.58418 0.82408 0.0397221 0.000805258 0.189648 0.0207917 0.000542135 0.0776884 0.00497218 0.514156 
40 1148 1066 1066 0.0025467 5.0917 4.03391 877.702 0.22541 5.35643 2.44906 1.58418 0.82408 0.0397221 0.000805258 0.189648 0.0207917 0.000542135 0.0776884 0.00497218 0.514156 
40.0833 1148 1066 1066 0.0025467 5.0917 4.03391 877.702 0.22541 5.35643 2.44906 1.58418 0.82408 0.0397221 0.000805258 0.189648 0.0207917 0.000542135 0.0776884 0.00497218 0.514156 
40.1667 1148 1066 1066 0.0025467 5.0917 4.03391 877.702 0.22541 5.35643 2.44906 1.58418 0.82408 0.0397221 0.000805258 0.189648 0.0207917 0.000542135 0.0776884 0.00497218 0.514156 
40.25 1148 1066 1066 0.0025467 5.0917 4.03391 877.702 0.22541 5.35643 2.44906 1.58418 0.82408 0.0397221 0.000805258 0.189648 0.0207917 0.000542135 0.0776884 0.00497218 0.514156 
40.3333 1148 1066 1066 0.0025467 5.0917 4.03391 877.702 0.22541 5.35643 2.44906 1.58418 0.82408 0.0397221 0.000805258 0.189648 0.0207917 0.000542135 0.0776884 0.00497218 0.514156 
40.4167 1148 1066 1066 0.0025467 5.0917 4.03391 877.702 0.22541 5.35643 2.44906 1.58418 0.82408 0.0397221 0.000805258 0.189648 0.0207917 0.000542135 0.0776884 0.00497218 0.514156 
40.5 1148 1066 1066 0.0025467 5.0917 4.03391 877.702 0.22541 5.35643 2.44906 1.58418 0.82408 0.0397221 0.000805258 0.189648 0.0207917 0.000542135 0.0776884 0.00497218 0.514156 
40.5833 1148 1066 1066 0.0025467 5.0917 4.03391 877.702 0.22541 5.35643 2.44906 1.58418 0.82408 0.0397221 0.000805258 0.189648 0.0207917 0.000542135 0.0776884 0.00497218 0.514156 
40.6667 1148 1066 1066 0.0025467 5.0917 4.03391 877.702 0.22541 5.35643 2.44906 1.58418 0.82408 0.0397221 0.000805258 0.189648 0.0207917 0.000542135 0.0776884 0.00497218 0.514156 
40.75 1148 1066 1066 0.0025467 5.0917 4.03391 877.702 0.22541 5.35643 2.44906 1.58418 0.82408 0.0397221 0.000805258 0.189648 0.0207917 0.000542135 0.0776884 0.00497218 0.514156 
40.8333 1148 1066 1066 0.0025467 5.0917 4.03391 877.702 0.22541 5.35643 2.44906 1.58418 0.82408 0.0397221 0.000805258 0.189648 0.0207917 0.000542135 0.0776884 0.00497218 0.514156 
40.9167 1148 1066 1066 0.0025467 5.0917 4.03391 877.702 0.22541 5.35643 2.44906 1.58418 0.82408 0.0397221 0.000805258 0.189648 0.0207917 0.000542135 0.0776884 0.00497218 0.514156 
41 1148 1066 1066 0.0025467 5.0917 4.03391 877.702 0.22541 5.35643 2.44906 1.58418 0.82408 0.0397221 0.000805258 0.189648 0.0207917 0.000542135 0.0776884 0.00497218 0.514156 
41.0833 1148 1066 1066 0.0025467 5.0917 4.03391 877.702 0.22541 5.35643 2.44906 1.58418 0.82408 0.0397221 0.000805258 0.189648 0.0207917 0.000542135 0.0776884 0.00497218 0.514156 
41.1667 1148 1066 1066 0.0025467 5.0917 4.03391 877.702 0.22541 5.35643 2.44906 1.58418 0.82408 0.0397221 0.000805258 0.189648 0.0207917 0.000542135 0.0776884 0.00497218 0.514156 
41.25 1148 1066 1066 0.0025467 5.0917 4.03391 877.702 0.22541 5.35643 2.44906 1.58418 0.82408 0.0397221 0.000805258 0.189648 0.0207917 0.000542135 0.0776884 0.00497218 0.514156 
41.3333 1148 1066 1066 0.0025467 5.0917 4.03391 877.702 0.22541 5.35643 2.44906 1.58418 0.82408 0.0397221 0.000805258 0.189648 0.0207917 0.000542135 0.0776884 0.00497218 0.514156 
41.4167 1148 1066 1066 0.0025467 5.0917 4.03391 877.702 0.22541 5.35643 2.44906 1.58418 0.82408 0.0397221 0.000805258 0.189648 0.0207917 0.000542135 0.0776884 0.00497218 0.514156 
41.5 1148 1066 1066 0.0025467 5.0917 4.03391 877.702 0.22541 5.35643 2.44906 1.58418 0.82408 0.0397221 0.000805258 0.189648 0.0207917 0.000542135 0.0776884 0.00497218 0.514156 
41.5833 1148 1066 1066 0.0025467 5.0917 4.03391 877.702 0.22541 5.35643 2.44906 1.58418 0.82408 0.0397221 0.000805258 0.189648 0.0207917 0.000542135 0.0776884 0.00497218 0.514156 
41.6667 1148 1066 1066 0.0025467 5.0917 4.03391 877.702 0.22541 5.35643 2.44906 1.58418 0.82408 0.0397221 0.000805258 0.189648 0.0207917 0.000542135 0.0776884 0.00497218 0.514156 
41.75 1148 1066 1066 0.0025467 5.0917 4.03391 877.702 0.22541 5.35643 2.44906 1.58418 0.82408 0.0397221 0.000805258 0.189648 0.0207917 0.000542135 0.0776884 0.00497218 0.514156 
41.8333 1148 1066 1066 0.0025467 5.0917 4.03391 877.702 0.22541 5.35643 2.44906 1.58418 0.82408 0.0397221 0.000805258 0.189648 0.0207917 0.000542135 0.0776884 0.00497218 0.514156 
41.9167 1148 1066 1066 0.0025467 5.0917 4.03391 877.702 0.22541 5.35643 2.44906 1.58418 0.82408 0.0397221 0.000805258 0.189648 0.0207917 0.000542135 0.0776884 0.00497218 0.514156 
42 1230 1148 1148 0.0027426 5.48337 4.34421 945.218 0.24275 5.76846 2.63745 1.70604 0.887471 0.0427776 0.000867201 0.204237 0.0223911 0.000583838 0.0836644 0.00535466 0.553707 
42.0833 1230 1148 1148 0.0027426 5.48337 4.34421 945.218 0.24275 5.76846 2.63745 1.70604 0.887471 0.0427776 0.000867201 0.204237 0.0223911 0.000583838 0.0836644 0.00535466 0.553707 
42.1667 1230 1148 1148 0.0027426 5.48337 4.34421 945.218 0.24275 5.76846 2.63745 1.70604 0.887471 0.0427776 0.000867201 0.204237 0.0223911 0.000583838 0.0836644 0.00535466 0.553707 
42.25 1230 1148 1148 0.0027426 5.48337 4.34421 945.218 0.24275 5.76846 2.63745 1.70604 0.887471 0.0427776 0.000867201 0.204237 0.0223911 0.000583838 0.0836644 0.00535466 0.553707 
42.3333 1230 1148 1148 0.0027426 5.48337 4.34421 945.218 0.24275 5.76846 2.63745 1.70604 0.887471 0.0427776 0.000867201 0.204237 0.0223911 0.000583838 0.0836644 0.00535466 0.553707 
42.4167 1230 1148 1148 0.0027426 5.48337 4.34421 945.218 0.24275 5.76846 2.63745 1.70604 0.887471 0.0427776 0.000867201 0.204237 0.0223911 0.000583838 0.0836644 0.00535466 0.553707 
42.5 1230 1148 1148 0.0027426 5.48337 4.34421 945.218 0.24275 5.76846 2.63745 1.70604 0.887471 0.0427776 0.000867201 0.204237 0.0223911 0.000583838 0.0836644 0.00535466 0.553707 
42.5833 1230 1148 1148 0.0027426 5.48337 4.34421 945.218 0.24275 5.76846 2.63745 1.70604 0.887471 0.0427776 0.000867201 0.204237 0.0223911 0.000583838 0.0836644 0.00535466 0.553707 
42.6667 1230 1148 1148 0.0027426 5.48337 4.34421 945.218 0.24275 5.76846 2.63745 1.70604 0.887471 0.0427776 0.000867201 0.204237 0.0223911 0.000583838 0.0836644 0.00535466 0.553707 
42.75 1230 1148 1148 0.0027426 5.48337 4.34421 945.218 0.24275 5.76846 2.63745 1.70604 0.887471 0.0427776 0.000867201 0.204237 0.0223911 0.000583838 0.0836644 0.00535466 0.553707 
42.8333 1230 1148 1148 0.0027426 5.48337 4.34421 945.218 0.24275 5.76846 2.63745 1.70604 0.887471 0.0427776 0.000867201 0.204237 0.0223911 0.000583838 0.0836644 0.00535466 0.553707 
42.9167 1230 1148 1148 0.0027426 5.48337 4.34421 945.218 0.24275 5.76846 2.63745 1.70604 0.887471 0.0427776 0.000867201 0.204237 0.0223911 0.000583838 0.0836644 0.00535466 0.553707 
43 1230 1148 1148 0.0027426 5.48337 4.34421 945.218 0.24275 5.76846 2.63745 1.70604 0.887471 0.0427776 0.000867201 0.204237 0.0223911 0.000583838 0.0836644 0.00535466 0.553707 
43.0833 1230 1148 1148 0.0027426 5.48337 4.34421 945.218 0.24275 5.76846 2.63745 1.70604 0.887471 0.0427776 0.000867201 0.204237 0.0223911 0.000583838 0.0836644 0.00535466 0.553707 
43.1667 1230 1148 1148 0.0027426 5.48337 4.34421 945.218 0.24275 5.76846 2.63745 1.70604 0.887471 0.0427776 0.000867201 0.204237 0.0223911 0.000583838 0.0836644 0.00535466 0.553707 
43.25 1230 1148 1148 0.0027426 5.48337 4.34421 945.218 0.24275 5.76846 2.63745 1.70604 0.887471 0.0427776 0.000867201 0.204237 0.0223911 0.000583838 0.0836644 0.00535466 0.553707 
43.3333 1230 1148 1148 0.0027426 5.48337 4.34421 945.218 0.24275 5.76846 2.63745 1.70604 0.887471 0.0427776 0.000867201 0.204237 0.0223911 0.000583838 0.0836644 0.00535466 0.553707 
43.4167 1230 1148 1148 0.0027426 5.48337 4.34421 945.218 0.24275 5.76846 2.63745 1.70604 0.887471 0.0427776 0.000867201 0.204237 0.0223911 0.000583838 0.0836644 0.00535466 0.553707 
43.5 1230 1148 1148 0.0027426 5.48337 4.34421 945.218 0.24275 5.76846 2.63745 1.70604 0.887471 0.0427776 0.000867201 0.204237 0.0223911 0.000583838 0.0836644 0.00535466 0.553707 
43.5833 1230 1148 1148 0.0027426 5.48337 4.34421 945.218 0.24275 5.76846 2.63745 1.70604 0.887471 0.0427776 0.000867201 0.204237 0.0223911 0.000583838 0.0836644 0.00535466 0.553707 
43.6667 1230 1148 1148 0.0027426 5.48337 4.34421 945.218 0.24275 5.76846 2.63745 1.70604 0.887471 0.0427776 0.000867201 0.204237 0.0223911 0.000583838 0.0836644 0.00535466 0.553707 
43.75 1230 1148 1148 0.0027426 5.48337 4.34421 945.218 0.24275 5.76846 2.63745 1.70604 0.887471 0.0427776 0.000867201 0.204237 0.0223911 0.000583838 0.0836644 0.00535466 0.553707 
43.8333 1230 1148 1148 0.0027426 5.48337 4.34421 945.218 0.24275 5.76846 2.63745 1.70604 0.887471 0.0427776 0.000867201 0.204237 0.0223911 0.000583838 0.0836644 0.00535466 0.553707 
43.9167 1230 1148 1148 0.0027426 5.48337 4.34421 945.218 0.24275 5.76846 2.63745 1.70604 0.887471 0.0427776 0.000867201 0.204237 0.0223911 0.000583838 0.0836644 0.00535466 0.553707 
44 1230 1148 1148 0.0027426 5.48337 4.34421 945.218 0.24275 5.76846 2.63745 1.70604 0.887471 0.0427776 0.000867201 0.204237 0.0223911 0.000583838 0.0836644 0.00535466 0.553707 
44.0833 1230 1148 1148 0.0027426 5.48337 4.34421 945.218 0.24275 5.76846 2.63745 1.70604 0.887471 0.0427776 0.000867201 0.204237 0.0223911 0.000583838 0.0836644 0.00535466 0.553707 
44.1667 1230 1148 1148 0.0027426 5.48337 4.34421 945.218 0.24275 5.76846 2.63745 1.70604 0.887471 0.0427776 0.000867201 0.204237 0.0223911 0.000583838 0.0836644 0.00535466 0.553707 
44.25 1230 1148 1148 0.0027426 5.48337 4.34421 945.218 0.24275 5.76846 2.63745 1.70604 0.887471 0.0427776 0.000867201 0.204237 0.0223911 0.000583838 0.0836644 0.00535466 0.553707 
44.3333 1230 1148 1148 0.0027426 5.48337 4.34421 945.218 0.24275 5.76846 2.63745 1.70604 0.887471 0.0427776 0.000867201 0.204237 0.0223911 0.000583838 0.0836644 0.00535466 0.553707 
44.4167 1230 1148 1148 0.0027426 5.48337 4.34421 945.218 0.24275 5.76846 2.63745 1.70604 0.887471 0.0427776 0.000867201 0.204237 0.0223911 0.000583838 0.0836644 0.00535466 0.553707 
44.5 1230 1148 1148 0.0027426 5.48337 4.34421 945.218 0.24275 5.76846 2.63745 1.70604 0.887471 0.0427776 0.000867201 0.204237 0.0223911 0.000583838 0.0836644 0.00535466 0.553707 
44.5833 1230 1148 1148 0.0027426 5.48337 4.34421 945.218 0.24275 5.76846 2.63745 1.70604 0.887471 0.0427776 0.000867201 0.204237 0.0223911 0.000583838 0.0836644 0.00535466 0.553707 
44.6667 1230 1148 1148 0.0027426 5.48337 4.34421 945.218 0.24275 5.76846 2.63745 1.70604 0.887471 0.0427776 0.000867201 0.204237 0.0223911 0.000583838 0.0836644 0.00535466 0.553707 
44.75 1230 1148 1148 0.0027426 5.48337 4.34421 945.218 0.24275 5.76846 2.63745 1.70604 0.887471 0.0427776 0.000867201 0.204237 0.0223911 0.000583838 0.0836644 0.00535466 0.553707 
44.8333 1230 1148 1148 0.0027426 5.48337 4.34421 945.218 0.24275 5.76846 2.63745 1.70604 0.887471 0.0427776 0.000867201 0.204237 0.0223911 0.000583838 0.0836644 0.00535466 0.553707 
44.9167 1230 1148 1148 0.0027426 5.48337 4.34421 945.218 0.24275 5.76846 2.63745 1.70604 0.887471 0.0427776 0.000867201 0.204237 0.0223911 0.000583838 0.0836644 0.00535466 0.553707 
45 1312 1230 1230 0.0029385 5.87504 4.65451 1012.73 0.260089 6.18049 2.82584 1.8279 0.950862 0.0458332 0.000929143 0.218825 0.0239904 0.000625541 0.0896405 0.00573714 0.593257 
45.0833 1312 1230 1230 0.0029385 5.87504 4.65451 1012.73 0.260089 6.18049 2.82584 1.8279 0.950862 0.0458332 0.000929143 0.218825 0.0239904 0.000625541 0.0896405 0.00573714 0.593257 
45.1667 1312 1230 1230 0.0029385 5.87504 4.65451 1012.73 0.260089 6.18049 2.82584 1.8279 0.950862 0.0458332 0.000929143 0.218825 0.0239904 0.000625541 0.0896405 0.00573714 0.593257 
45.25 1312 1230 1230 0.0029385 5.87504 4.65451 1012.73 0.260089 6.18049 2.82584 1.8279 0.950862 0.0458332 0.000929143 0.218825 0.0239904 0.000625541 0.0896405 0.00573714 0.593257 
45.3333 1312 1230 1230 0.0029385 5.87504 4.65451 1012.73 0.260089 6.18049 2.82584 1.8279 0.950862 0.0458332 0.000929143 0.218825 0.0239904 0.000625541 0.0896405 0.00573714 0.593257 
45.4167 1312 1230 1230 0.0029385 5.87504 4.65451 1012.73 0.260089 6.18049 2.82584 1.8279 0.950862 0.0458332 0.000929143 0.218825 0.0239904 0.000625541 0.0896405 0.00573714 0.593257 
45.5 1312 1230 1230 0.0029385 5.87504 4.65451 1012.73 0.260089 6.18049 2.82584 1.8279 0.950862 0.0458332 0.000929143 0.218825 0.0239904 0.000625541 0.0896405 0.00573714 0.593257 
45.5833 1312 1230 1230 0.0029385 5.87504 4.65451 1012.73 0.260089 6.18049 2.82584 1.8279 0.950862 0.0458332 0.000929143 0.218825 0.0239904 0.000625541 0.0896405 0.00573714 0.593257 
45.6667 1312 1230 1230 0.0029385 5.87504 4.65451 1012.73 0.260089 6.18049 2.82584 1.8279 0.950862 0.0458332 0.000929143 0.218825 0.0239904 0.000625541 0.0896405 0.00573714 0.593257 
45.75 1312 1230 1230 0.0029385 5.87504 4.65451 1012.73 0.260089 6.18049 2.82584 1.8279 0.950862 0.0458332 0.000929143 0.218825 0.0239904 0.000625541 0.0896405 0.00573714 0.593257 
45.8333 1312 1230 1230 0.0029385 5.87504 4.65451 1012.73 0.260089 6.18049 2.82584 1.8279 0.950862 0.0458332 0.000929143 0.218825 0.0239904 0.000625541 0.0896405 0.00573714 0.593257 
45.9167 1312 1230 1230 0.0029385 5.87504 4.65451 1012.73 0.260089 6.18049 2.82584 1.8279 0.950862 0.0458332 0.000929143 0.218825 0.0239904 0.000625541 0.0896405 0.00573714 0.593257 
46 1312 1230 1230 0.0029385 5.87504 4.65451 1012.73 0.260089 6.18049 2.82584 1.8279 0.950862 0.0458332 0.000929143 0.218825 0.0239904 0.000625541 0.0896405 0.00573714 0.593257 
46.0833 1312 1230 1230 0.0029385 5.87504 4.65451 1012.73 0.260089 6.18049 2.82584 1.8279 0.950862 0.0458332 0.000929143 0.218825 0.0239904 0.000625541 0.0896405 0.00573714 0.593257 
46.1667 1312 1230 1230 0.0029385 5.87504 4.65451 1012.73 0.260089 6.18049 2.82584 1.8279 0.950862 0.0458332 0.000929143 0.218825 0.0239904 0.000625541 0.0896405 0.00573714 0.593257 
46.25 1312 1230 1230 0.0029385 5.87504 4.65451 1012.73 0.260089 6.18049 2.82584 1.8279 0.950862 0.0458332 0.000929143 0.218825 0.0239904 0.000625541 0.0896405 0.00573714 0.593257 
46.3333 1312 1230 1230 0.0029385 5.87504 4.65451 1012.73 0.260089 6.18049 2.82584 1.8279 0.950862 0.0458332 0.000929143 0.218825 0.0239904 0.000625541 0.0896405 0.00573714 0.593257 
46.4167 1312 1230 1230 0.0029385 5.87504 4.65451 1012.73 0.260089 6.18049 2.82584 1.8279 0.950862 0.0458332 0.000929143 0.218825 0.0239904 0.000625541 0.0896405 0.00573714 0.593257 
46.5 1312 1230 1230 0.0029385 5.87504 4.65451 1012.73 0.260089 6.18049 2.82584 1.8279 0.950862 0.0458332 0.000929143 0.218825 0.0239904 0.000625541 0.0896405 0.00573714 0.593257 
46.5833 1312 1230 1230 0.0029385 5.87504 4.65451 1012.73 0.260089 6.18049 2.82584 1.8279 0.950862 0.0458332 0.000929143 0.218825 0.0239904 0.000625541 0.0896405 0.00573714 0.593257 
46.6667 1312 1230 1230 0.0029385 5.87504 4.65451 1012.73 0.260089 6.18049 2.82584 1.8279 0.950862 0.0458332 0.000929143 0.218825 0.0239904 0.000625541 0.0896405 0.00573714 0.593257 
46.75 1312 1230 1230 0.0029385 5.87504 4.65451 1012.73 0.260089 6.18049 2.82584 1.8279 0.950862 0.0458332 0.000929143 0.218825 0.0239904 0.000625541 0.0896405 0.00573714 0.593257 
46.8333 1312 1230 1230 0.0029385 5.87504 4.65451 1012.73 0.260089 6.18049 2.82584 1.8279 0.950862 0.0458332 0.000929143 0.218825 0.0239904 0.000625541 0.0896405 0.00573714 0.593257 
46.9167 1312 1230 1230 0.0029385 5.87504 4.65451 1012.73 0.260089 6.18049 2.82584 1.8279 0.950862 0.0458332 0.000929143 0.218825 0.0239904 0.000625541 0.0896405 0.00573714 0.593257 
47 1312 1230 1230 0.0029385 5.87504 4.65451 1012.73 0.260089 6.18049 2.82584 1.8279 0.950862 0.0458332 0.000929143 0.218825 0.0239904 0.000625541 0.0896405 0.00573714 0.593257 
47.0833 1312 1230 1230 0.0029385 5.87504 4.65451 1012.73 0.260089 6.18049 2.82584 1.8279 0.950862 0.0458332 0.000929143 0.218825 0.0239904 0.000625541 0.0896405 0.00573714 0.593257 
47.1667 1312 1230 1230 0.0029385 5.87504 4.65451 1012.73 0.260089 6.18049 2.82584 1.8279 0.950862 0.0458332 0.000929143 0.218825 0.0239904 0.000625541 0.0896405 0.00573714 0.593257 
47.25 1312 1230 1230 0.0029385 5.87504 4.65451 1012.73 0.260089 6.18049 2.82584 1.8279 0.950862 0.0458332 0.000929143 0.218825 0.0239904 0.000625541 0.0896405 0.00573714 0.593257 
47.3333 1312 1230 1230 0.0029385 5.87504 4.65451 1012.73 0.260089 6.18049 2.82584 1.8279 0.950862 0.0458332 0.000929143 0.218825 0.0239904 0.000625541 0.0896405 0.00573714 0.593257 
47.4167 1312 1230 1230 0.0029385 5.87504 4.65451 1012.73 0.260089 6.18049 2.82584 1.8279 0.950862 0.0458332 0.000929143 0.218825 0.0239904 0.000625541 0.0896405 0.00573714 0.593257 
47.5 1312 1230 1230 0.0029385 5.87504 4.65451 1012.73 0.260089 6.18049 2.82584 1.8279 0.950862 0.0458332 0.000929143 0.218825 0.0239904 0.000625541 0.0896405 0.00573714 0.593257 
47.5833 1312 1230 1230 0.0029385 5.87504 4.65451 1012.73 0.260089 6.18049 2.82584 1.8279 0.950862 0.0458332 0.000929143 0.218825 0.0239904 0.000625541 0.0896405 0.00573714 0.593257 
47.6667 1312 1230 1230 0.0029385 5.87504 4.65451 1012.73 0.260089 6.18049 2.82584 1.8279 0.950862 0.0458332 0.000929143 0.218825 0.0239904 0.000625541 0.0896405 0.00573714 0.593257 
47.75 1312 1230 1230 0.0029385 5.87504 4.65451 1012.73 0.260089 6.18049 2.82584 1.8279 0.950862 0.0458332 0.000929143 0.218825 0.0239904 0.000625541 0.0896405 0.00573714 0.593257 
47.8333 1312 1230 1230 0.0029385 5.87504 4.65451 1012.73 0.260089 6.18049 2.82584 1.8279 0.950862 0.0458332 0.000929143 0.218825 0.0239904 0.000625541 0.0896405 0.00573714 0.593257 
47.9167 1312 1230 1230 0.0029385 5.87504 4.65451 1012.73 0.260089 6.18049 2.82584 1.8279 0.950862 0.0458332 0.000929143 0.218825 0.0239904 0.000625541 0.0896405 0.00573714 0.593257 
48 1394 1312 1312 0.0031344 6.26671 4.96481 1080.25 0.277428 6.59253 3.01422 1.94976 1.01425 0.0488887 0.000991086 0.233413 0.0255898 0.000667243 0.0956165 0.00611961 0.632808 
48.0833 1394 1312 1312 0.0031344 6.26671 4.96481 1080.25 0.277428 6.59253 3.01422 1.94976 1.01425 0.0488887 0.000991086 0.233413 0.0255898 0.000667243 0.0956165 0.00611961 0.632808 
48.1667 1394 1312 1312 0.0031344 6.26671 4.96481 1080.25 0.277428 6.59253 3.01422 1.94976 1.01425 0.0488887 0.000991086 0.233413 0.0255898 0.000667243 0.0956165 0.00611961 0.632808 
48.25 1394 1312 1312 0.0031344 6.26671 4.96481 1080.25 0.277428 6.59253 3.01422 1.94976 1.01425 0.0488887 0.000991086 0.233413 0.0255898 0.000667243 0.0956165 0.00611961 0.632808 
48.3333 1394 1312 1312 0.0031344 6.26671 4.96481 1080.25 0.277428 6.59253 3.01422 1.94976 1.01425 0.0488887 0.000991086 0.233413 0.0255898 0.000667243 0.0956165 0.00611961 0.632808 
48.4167 1394 1312 1312 0.0031344 6.26671 4.96481 1080.25 0.277428 6.59253 3.01422 1.94976 1.01425 0.0488887 0.000991086 0.233413 0.0255898 0.000667243 0.0956165 0.00611961 0.632808 
48.5 1394 1312 1312 0.0031344 6.26671 4.96481 1080.25 0.277428 6.59253 3.01422 1.94976 1.01425 0.0488887 0.000991086 0.233413 0.0255898 0.000667243 0.0956165 0.00611961 0.632808 
48.5833 1394 1312 1312 0.0031344 6.26671 4.96481 1080.25 0.277428 6.59253 3.01422 1.94976 1.01425 0.0488887 0.000991086 0.233413 0.0255898 0.000667243 0.0956165 0.00611961 0.632808 
48.6667 1394 1312 1312 0.0031344 6.26671 4.96481 1080.25 0.277428 6.59253 3.01422 1.94976 1.01425 0.0488887 0.000991086 0.233413 0.0255898 0.000667243 0.0956165 0.00611961 0.632808 
48.75 1394 1312 1312 0.0031344 6.26671 4.96481 1080.25 0.277428 6.59253 3.01422 1.94976 1.01425 0.0488887 0.000991086 0.233413 0.0255898 0.000667243 0.0956165 0.00611961 0.632808 
48.8333 1394 1312 1312 0.0031344 6.26671 4.96481 1080.25 0.277428 6.59253 3.01422 1.94976 1.01425 0.0488887 0.000991086 0.233413 0.0255898 0.000667243 0.0956165 0.00611961 0.632808 
48.9167 1394 1312 1312 0.0031344 6.26671 4.96481 1080.25 0.277428 6.59253 3.01422 1.94976 1.01425 0.0488887 0.000991086 0.233413 0.0255898 0.000667243 0.0956165 0.00611961 0.632808 
49 1394 1312 1312 0.0031344 6.26671 4.96481 1080.25 0.277428 6.59253 3.01422 1.94976 1.01425 0.0488887 0.000991086 0.233413 0.0255898 0.000667243 0.0956165 0.00611961 0.632808 
49.0833 1394 1312 1312 0.0031344 6.26671 4.96481 1080.25 0.277428 6.59253 3.01422 1.94976 1.01425 0.0488887 0.000991086 0.233413 0.0255898 0.000667243 0.0956165 0.00611961 0.632808 
49.1667 1394 1312 1312 0.0031344 6.26671 4.96481 1080.25 0.277428 6.59253 3.01422 1.94976 1.01425 0.0488887 0.000991086 0.233413 0.0255898 0.000667243 0.0956165 0.00611961 0.632808 
49.25 1394 1312 1312 0.0031344 6.26671 4.96481 1080.25 0.277428 6.59253 3.01422 1.94976 1.01425 0.0488887 0.000991086 0.233413 0.0255898 0.000667243 0.0956165 0.00611961 0.632808 
49.3333 1394 1312 1312 0.0031344 6.26671 4.96481 1080.25 0.277428 6.59253 3.01422 1.94976 1.01425 0.0488887 0.000991086 0.233413 0.0255898 0.000667243 0.0956165 0.00611961 0.632808 
49.4167 1394 1312 1312 0.0031344 6.26671 4.96481 1080.25 0.277428 6.59253 3.01422 1.94976 1.01425 0.0488887 0.000991086 0.233413 0.0255898 0.000667243 0.0956165 0.00611961 0.632808 
49.5 1394 1312 1312 0.0031344 6.26671 4.96481 1080.25 0.277428 6.59253 3.01422 1.94976 1.01425 0.0488887 0.000991086 0.233413 0.0255898 0.000667243 0.0956165 0.00611961 0.632808 
49.5833 1394 1312 1312 0.0031344 6.26671 4.96481 1080.25 0.277428 6.59253 3.01422 1.94976 1.01425 0.0488887 0.000991086 0.233413 0.0255898 0.000667243 0.0956165 0.00611961 0.632808 
